0,0.0
1,-0.00666662345612004
2,-0.015555393450034736
3,-0.025333058272409628
4,-0.03523770819851921
5,-0.045184686451928566
6,-0.0551509048032504
7,-0.06512748315263818
8,-0.07511027744362028
9,-0.08509709375538792
10,-0.0950866619155117
11,-0.10507819561970305
12,-0.11507118205427504
13,-0.1250652724999181
14,-0.13506022155583702
15,-0.1450558515127015
16,-0.1550520305165023
17,-0.16504865867305088
18,-0.1750456589164452
19,-0.1850429708391827
20,-0.19504054642075083
21,-0.20503834700631282
22,-0.21503634112850395
23,-0.22503450291018748
24,-0.23503281087498362
25,-0.24503124704899287
26,-0.25502979627399097
27,-0.26502844567606665
28,-0.27502718425025274
29,-0.2850260025324216
30,-0.2950248923381637
31,-0.3050238465527947
32,-0.31502285896153215
33,-0.3250219241108996
34,-0.3350210371949772
35,-0.3450201939615139
36,-0.3550193906337521
37,-0.36501862384521994
38,-0.37501789058489154
39,-0.3850171881509021
40,-0.39501651411130617
41,-0.40501586627060804
42,-0.4150152426411185
43,-0.42501464141840783
44,-0.4350140609600842
45,-0.445013499767406
46,-0.455012956469419
47,-0.46501242980896734
48,-0.47501191863061676
49,-0.48501142186997354
50,-0.49501093854430367
51,-0.5050104677443039
52,-0.515010008626725
53,-0.5250095604079463
54,-0.5350091223581376
55,-0.5450086937961599
56,-0.5550082740849719
57,-0.5650078626273862
58,-0.5750074588625061
59,-0.5850070622623218
60,-0.5950066723285979
61,-0.6050062885902971
62,-0.6150059106009336
63,-0.6250055379364255
64,-0.6350051701929191
65,-0.64500480698499
66,-0.6550044479437752
67,-0.6650040927154802
68,-0.6750037409597953
69,-0.68500339234856
70,-0.6950030465644357
71,-0.7050027032997127
72,-0.7150023622551257
73,-0.7250020231388371
74,-0.7350016856653686
75,-0.7450013495545825
76,-0.7550010145308229
77,-0.7650006803218982
78,-0.775000346658296
79,-0.7850000132722068
80,-0.794999679896745
81,-0.8049993462650323
82,-0.8149990121093984
83,-0.8249986771604481
84,-0.8349983411462744
85,-0.8449980037915268
86,-0.854997664816437
87,-0.8649973239360228
88,-0.8749969808589412
89,-0.8849966352866054
90,-0.8949962869119948
91,-0.9049959354185908
92,-0.9149955804791329
93,-0.9249952217543335
94,-0.9349948588915042
95,-0.9449944915230886
96,-0.9549941192649781
97,-0.9649937417149218
98,-0.9749933584504805
99,-0.9849929690270315
100,-0.9949925729755926
101,-1.0049921698001976
102,-1.014991758975327
103,-1.0249913399427484
104,-1.0349909121083782
105,-1.0449904748384826
106,-1.054990027455542
107,-1.0649895692338356
108,-1.0749890993942186
109,-1.0849886170984135
110,-1.094988121442628
111,-1.1049876114502648
112,-1.1149870860637703
113,-1.1249865441353348
114,-1.1349859844163106
115,-1.144985405545304
116,-1.1549848060342986
117,-1.1649841842529847
118,-1.1749835384105614
119,-1.1849828665348061
120,-1.1949821664477498
121,-1.2049814357374202
122,-1.214980671724815
123,-1.2249798714251292
124,-1.234979031502072
125,-1.2449781482138067
126,-1.2549772173486047
127,-1.2649762341478576
128,-1.2749751932135454
129,-1.2849740883962162
130,-1.294972912658599
131,-1.304971657908586
132,-1.3149703147927594
133,-1.3249688724398894
134,-1.3349673181387856
135,-1.3449656369308909
136,-1.3549638110893003
137,-1.3649618194462811
138,-1.374959636514239
139,-1.3849572313232323
140,-1.3949545658615905
141,-1.4049515929520413
142,-1.4149482533103124
143,-1.424944471392739
144,-1.4349401494096885
145,-1.4449351584832475
146,-1.4549293252235576
147,-1.46492241069193
148,-1.4749140761883037
149,-1.4849038251124944
150,-1.4948908988034695
151,-1.5048740773934375
152,-1.51485126651324
153,-1.5248185425194754
154,-1.5347675973803572
155,-1.5446772405898175
156,-1.5544726223749192
157,-1.563562361298606
