0,-1.8366760173267739e-47
1,-9.999500010832928e-06
2,-7.99840013865936e-05
3,-0.00026987852368981756
4,-0.0006394881774577612
5,-0.0012484383460893416
6,-0.0021561150312739232
7,-0.003421605416246602
8,-0.005103638700958382
9,-0.007260527263004617
10,-0.009950108197861608
11,-0.013229685291639402
12,-0.01715597147916922
13,-0.021785031839806547
14,-0.027172227182846485
15,-0.033372158273916604
16,-0.04043861075313504
17,-0.048424500795198375
18,-0.05738182156089505
19,-0.0673615904888271
20,-0.07841379747536592
21,-0.09058735399006744
22,-0.10393004317292905
23,-0.11848847095898588
24,-0.1343080182748183
25,-0.15143279435057727
26,-0.16990559119012735
27,-0.1897678392408656
28,-0.2110595643036918
29,-0.2338193457224895
30,-0.2580842758913227
31,-0.2838899211163662
32,-0.31127028386836875
33,-0.34025776646019074
34,-0.3708831361826782
35,-0.4031754919308186
36,-0.4371622323507798
37,-0.4728690255370672
38,-0.5103197803076311
39,-0.5495366190833388
40,-0.5905398523967776
41,-0.6333479550538903
42,-0.6779775439704466
43,-0.7244433577038563
44,-0.7727582376992882
45,-0.8229331112675304
46,-0.8749769763104475
47,-0.9288968878083319
48,-0.9846979460818481
49,-1.0423832868396725
50,-1.1019540730213226
51,-1.163409488443049
52,-1.2267467332530393
53,-1.2919610212005508
54,-1.3590455787219604
55,-1.427991645845065
56,-1.4987884789113508
57,-1.5714233551142855
58,-1.6458815788500758
59,-1.7221464898756689
60,-1.8001994732671776
61,-1.8800199711702617
62,-1.9615854963323947
63,-2.044871647405333
64,-2.1298521260045122
65,-2.2164987555105036
66,-2.304781501596105
67,-2.394668494461067
68,-2.486126052754933
69,-2.579118709166927
70,-2.673609237660357
71,-2.7695586823274554
72,-2.866926387839191
73,-2.9656700314630906
74,-3.0657456566207135
75,-3.1671077079550414
76,-3.269709067876664
77,-3.373501094556328
78,-3.4784336613300875
79,-3.5844551974820362
80,-3.6915127303683604
81,-3.7995519288452204
82,-3.9085171479617986
83,-4.01835147487874
84,-4.128996775971042
85,-4.240393745073452
86,-4.352481952825319
87,-4.4651998970709466
88,-4.578485054270438
89,-4.692273931875198
90,-4.806502121621332
91,-4.921104353693358
92,-5.036014551709883
93,-5.151165888482128
94,-5.266490842495494
95,-5.381921255063711
96,-5.497388388104475
97,-5.6128229824849765
98,-5.728155316885114
99,-5.843315267125798
100,-5.958232365909312
101,-6.072835862918243
102,-6.187054785219304
103,-6.3008179979179415
104,-6.414054265009548
105,-6.526692310372749
106,-6.638660878850234
107,-6.749888797362479
108,-6.860305035999624
109,-6.96983876903685
110,-7.078419435818634
111,-7.185976801457363
112,-7.292441017291985
113,-7.397742681052537
114,-7.501812896676685
115,-7.604583333724735
116,-7.7059862863398445
117,-7.805954731700698
118,-7.9044223879142415
119,-8.001323771296633
120,-8.096594252991101
121,-8.19017011487199
122,-8.2819886046849
123,-8.371987990373533
124,-8.460107613544551
125,-8.546287942022552
126,-8.63047062144808
127,-8.712598525872405
128,-8.792615807303768
129,-8.870467944160659
130,-8.946101788588702
131,-9.019465612598799
132,-9.09050915298507
133,-9.159183654982469
134,-9.225441914624797
135,-9.289238319765282
136,-9.350528889722828
137,-9.409271313518532
138,-9.465424986668054
139,-9.518951046496952
140,-9.569812405947305
141,-9.61797378584527
142,-9.663401745600737
143,-9.706064712311434
144,-9.745933008245526
145,-9.78297887667795
146,-9.817176506057416
147,-9.848502052482326
148,-9.876933660465529
149,-9.902451481969237
150,-9.925037693693103
151,-9.944676512599845
152,-9.961354209664663
153,-9.975059121835947
154,-9.985781662196683
155,-9.99351432831736
156,-9.998251708792951
157,-9.999990487958055
